id,codigo,codigo_barras,nome,descricao,categoria,unidade_medida,preco_custo,preco_venda,estoque_atual,estoque_minimo,ncm,cest,aliquota_icms,aliquota_ipi,aliquota_pis,aliquota_cofins,dados_completos,imported_at,api_page
786,779,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""779"",""grupo"":""ELETRODOMÉSTICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Refrigerador (frigobar) 90 litros"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
787,780,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""780"",""grupo"":""EQUIP.ELETRÔNICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Relógio de parede analógico"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
788,781,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""781"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Sofá de 3 lugares em madeira angelim com estofado"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
789,782,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""782"",""grupo"":""MAT.DE CONSTRUÇÃO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Tela de proteção contra insetos (em metro) 100X50m"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
790,783,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""783"",""grupo"":""MAT.DE CONSTRUÇÃO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Tela de proteção em polietieno (em metro) 70X35m"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
791,784,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""784"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Tenda gazebo sanfonada articulada dobrável"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
792,785,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""785"",""grupo"":""MAT. ESPORTIVO E PEDAGÓGICO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Tenda inflável"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.4.01.001 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE""}","""2026-03-03T14:15:12.251Z""",0
793,786,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""786"",""grupo"":""UTENS.DE COZINHA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Termômetro culinário digital com bastão sensor"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.019 - UTENSÍLIOS DOMÉSTICOS""}","""2026-03-03T14:15:12.251Z""",0
794,787,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""787"",""grupo"":""DESCARTÁVEIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""COPO DESCARTAVEL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
795,788,,,,,Rolos,0.00,0.00,0.00,,,,,,,,"{""id"":""788"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" SACO PARA LIXO"",""unidadeMedida"":""Rolos"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
796,789,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""789"",""grupo"":""DESCARTÁVEIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""GUARDANAPO - DE PAPEL"",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
797,790,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""790"",""grupo"":""DESCARTÁVEIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PAPEL TOALHA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
798,791,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""791"",""grupo"":""MAT. HIGIENE E LIMPEZA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PAPEL HIGIENICO "",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
799,792,,,,,Galão,0.00,0.00,0.00,,,,,,,,"{""id"":""792"",""grupo"":""CONSUMO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ÁGUA MINERAL - GUARRAFÃO"",""unidadeMedida"":""Galão"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
800,793,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""793"",""grupo"":""MAT. EXPEDIENTE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""COLETOR DE IMPRESSÃO DIGITAL"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""ALMOFADA COLETOR DE IMPRESSÃO DIGITAL"",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
801,794,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""794"",""grupo"":""MAT. EXPEDIENTE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CAIXA URNA COFRE "",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CAIXA URNA COFRE GRANDE EM MDF CRU COM FECHO PARA CADEADO "",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
802,795,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""795"",""grupo"":""CEREAIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""SACHÊ DE DOCE DE LEITE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""TIRINHAS DE SACHÊ DE DOCE DE LEITE"",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
803,796,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""796"",""grupo"":""CEREAIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""JUJUBA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PACOTE COM 1KG"",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
804,797,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""797"",""grupo"":""CEREAIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BALA YOGURTE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PACOTES MASTIGÁVEIS DE YOGURTE SABOR MORANGO"",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
805,798,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""798"",""grupo"":""CEREAIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BALA OLHO HALLOWEEN"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""PACOTE DE BALA DOCE CHICLETE OLHO HALLOWEEN TERROR"",""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
806,799,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""799"",""grupo"":""MAT. EXPEDIENTE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PAPEL FOTOGRÁFICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
807,800,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""800"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MINI ARANHA PLÁSTICO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
809,801,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""801"",""grupo"":""MAT.ESPORTIVO E PEDAG."",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PACOTES DE TEIA DE ARANHA DECORATIVA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
810,802,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""802"",""grupo"":""MAT. EXPEDIENTE"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MACHO E FEMEA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
811,803,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""803"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PORTA CHAVES"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
812,804,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""804"",""grupo"":""MOBILIÁRIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""IDENTIFICADORES DE CHAVES"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":null}","""2026-03-03T14:15:12.251Z""",0
813,805,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""805"",""grupo"":""KIT ALIMENTAÇÃO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""SUCO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""Solicitar no máximo 250 unidade mensal"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.021 - KIT ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
814,806,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""806"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""TINTA GUACHE"",""unidadeMedida"":""Caixas"",""valorCustoBase"":null,""descricaoProduto"":""TINTA GUACHE, A BASE DE ÁGUA , 6 CORES."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
815,807,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""807"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CANETA HIDROGRAFICA"",""unidadeMedida"":""Caixas"",""valorCustoBase"":""0"",""descricaoProduto"":""HIDROCOR , COM 12 CORES , 2 KITS "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
816,808,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""808"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CANETA HIDROGRAFICA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANETA HIDROGRAFICA, EM PLÁSTICO, PONTA EM FELTRO, MÉDIA, COLORIDA, COM 12 CORES, VALIDADE MINIMA DE 4 ANNOS - 2 UNIDADES (JUMBO)"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
817,809,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""809"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MASSA DE MODELAR"",""unidadeMedida"":""Caixas"",""valorCustoBase"":null,""descricaoProduto"":""MASSA DE MODELAR- FORMATO CILINDRICO, COLORIDA COM 12 CORES VIVAS, A BASE DE AMIDO, ATOXICA 471 - 5 UNIDADES"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
818,810,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""810"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""FITA DE CETIM"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""FITA DE CETIM- DIVERSAS CORES - 10 UNIDADES COM 12 METROS A UNIDADE"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
819,811,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""811"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""GRAMPO PLÁSTICO"",""unidadeMedida"":""Pacote"",""valorCustoBase"":null,""descricaoProduto"":""GRAMPO PLÁSTICO (MACHO-FÊMEA) PACOTE COM 100 UNIDADES"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
820,812,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""812"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""PAPEL CELOFONE"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""PAPEL CELOFONE - 10 UNIDADES - DIVERSAS CORES "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
821,813,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""813"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""SACOS PLÁSTICOS"",""unidadeMedida"":""Pacote"",""valorCustoBase"":null,""descricaoProduto"":""SACOS PLÁSTICOS 5X23 PARA GELADINHO SACOLÉ;"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.003 - DESCARTÁVEIS""}","""2026-03-03T14:15:12.251Z""",0
822,814,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""814"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""FOLHAS DE ISOPOR "",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""FOLHAS DE ISOPOR GRANDE - 02 UNIDADES"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.015 - MATERIAL DIDÁTICO / PEDAGÓGICO""}","""2026-03-03T14:15:12.251Z""",0
823,815,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""815"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""POMADA PARA CABELO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""POMADA PARA CABELO "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.011 - MATERIAL DE HIGIENE""}","""2026-03-03T14:15:12.251Z""",0
824,816,,,,,Rolos,0.00,0.00,0.00,,,,,,,,"{""id"":""816"",""grupo"":""DESCARTÁVEIS"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ETIQUETA - PARA IDENTIFICACAO DE ALIMENTOS"",""unidadeMedida"":""Rolos"",""valorCustoBase"":null,""descricaoProduto"":""ETIQUETA - EM PLASTICO ADESIVO,PARA IDENTIFICACAO DE ALIMENTOS CONGELADOS,MEDINDO 7,00X4,00CM, NA COR BRANCA, ROLO COM 1000 UNIDADES,ACONDICIONADA EM EMBALAGEM APROPRIADA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.003 - DESCARTÁVEIS""}","""2026-03-03T14:15:12.251Z""",0
825,817,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""817"",""grupo"":""KIT APOIO AÇÕES"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOLSAS TERMICAS TIPO MOCHILA 18 LITROS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.027 - KIT APOIO AÇÕES""}","""2026-03-03T14:15:12.251Z""",0
826,818,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""818"",""grupo"":""KIT APOIO AÇÕES"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""CAIXAS TERMICAS 36 LITROS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.027 - KIT APOIO AÇÕES""}","""2026-03-03T14:15:12.251Z""",0
827,819,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""819"",""grupo"":""KIT APOIO AÇÕES"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""GARRAFAS TERMICAS DE 5 LITROS"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":null,""contaPadraoPlanoFinanceiro"":""2.1.2.02.027 - KIT APOIO AÇÕES""}","""2026-03-03T14:15:12.251Z""",0
828,820,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""820"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""Massa de mandioca"",""unidadeMedida"":""Pacote"",""valorCustoBase"":null,""descricaoProduto"":""Massa de mandioca, pacote de 1 quilo"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.002 - ALIMENTAÇÃO""}","""2026-03-03T14:15:12.251Z""",0
829,821,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""821"",""grupo"":""OFICIO"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":"" Sacos plásticos descartáveis "",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":"" Sacos plásticos descartáveis tamanho 25cm X 35cm, embalagem com 100 unidades "",""contaPadraoPlanoFinanceiro"":""2.1.2.02.003 - DESCARTÁVEIS""}","""2026-03-03T14:15:12.251Z""",0
830,822,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""822"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""AVENTAL EM TECIDO BRIM"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""AVENTAL - EM TECIDO BRIM NA COR NATURAL OU AZUL,TAMANHO UNICO PARA ADULTO,COM BOLSO FRONTAL, SEM MANGAS, COM TIRAS PARA AMARRAR NA CINTURA"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
831,823,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""823"",""grupo"":""UTENS.DE COZINHA"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""ÓCULOS DE PROTEÇÃO"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""ÓCULOS COM LENTE ÚNICA, INCOLOR, ARMAÇÃO SEM PINOS METÁLICOS, TAM ÚNICO."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
832,824,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""824"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LUVA NITRÍLICA"",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":""LUVA NITRÍLICA PARA PROTEÇÃO QUÍMICA, TAM 10/XG, PCT COM 12 UNIDADES."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
833,825,,,,,Pacote,0.00,0.00,0.00,,,,,,,,"{""id"":""825"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""LUVA DE SEGURANÇA"",""unidadeMedida"":""Pacote"",""valorCustoBase"":""0"",""descricaoProduto"":""LUVA DE SEGURANÇA LIGTH LÁTEX, TAM G-9, PCT COM 12 UNIDADES."",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
834,826,,,,,Caixas,0.00,0.00,0.00,,,,,,,,"{""id"":""826"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""MÁSCARA "",""unidadeMedida"":""Caixas"",""valorCustoBase"":""0"",""descricaoProduto"":""MÁSCARA DESCARTÁVEL PFF2 COM VÁLVULA. (CX COM 100)"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
835,827,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""827"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 36"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
836,828,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""828"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ATIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":""0"",""descricaoProduto"":""CANO CURTO, TAM 37"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
837,829,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""829"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 38"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
838,830,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""830"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 39"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
839,831,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""831"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 40"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
840,832,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""832"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 41"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
841,833,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""833"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 42"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
842,834,,,,,Unidade,0.00,0.00,0.00,,,,,,,,"{""id"":""834"",""grupo"":""UNIFORMES E EPI"",""origem"":""Nacional"",""status"":""ativo"",""fabricante"":null,""nomeProduto"":""BOTA ANTIDERRAPANTE PRETA"",""unidadeMedida"":""Unidade"",""valorCustoBase"":null,""descricaoProduto"":""CANO CURTO, TAM 43"",""contaPadraoPlanoFinanceiro"":""2.1.2.02.018 - UNIFORMES E EPI""}","""2026-03-03T14:15:12.251Z""",0
